system:index,Ano,Nível 4,area_km2,classe,frequencia,.geo
0_4_80,1985,Pastagem,9.091003501708972,15,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_81,1985,Área Urbanizada,0.01159653210449219,24,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_82,1985,Outras Áreas não Vegetadas,0.0080308857421875,25,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_83,1985,Afloramento Rochoso,0.004457996337890625,29,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_84,1985,Soja,0.04728172399902343,39,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_85,1985,Outras Lavouras Temporárias,0.049066013854980474,41,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_86,1985,Formação Florestal,0.005352027587890625,3,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_87,1985,Formação Savânica,0.004460425598144531,4,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_88,1985,Pastagem,3.0594896918334955,15,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_89,1985,Área Urbanizada,0.016056781311035155,24,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_90,1985,Outras Áreas não Vegetadas,8.922559814453125E-4,25,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_91,1985,Soja,0.03122617065429688,39,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_92,1985,Outras Lavouras Temporárias,0.01159743878173828,41,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_93,1985,Formação Florestal,0.0035675230102539066,3,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_94,1985,Pastagem,1.0430219622192385,15,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_95,1985,Área Urbanizada,0.0026761299438476565,24,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_96,1985,Afloramento Rochoso,8.917274169921875E-4,29,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_97,1985,Soja,0.0035680606079101563,39,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_98,1985,Outras Lavouras Temporárias,0.0026762240600585936,41,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_99,1985,Formação Florestal,0.0017834525146484374,3,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_100,1985,Formação Savânica,8.920140380859375E-4,4,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_101,1985,Pastagem,0.2685523597412109,15,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_102,1985,Soja,0.004461259948730469,39,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_103,1985,Formação Florestal,8.917262573242187E-4,3,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_104,1985,Pastagem,0.0570923051147461,15,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_105,1985,Afloramento Rochoso,0.001783454833984375,29,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_106,1985,Soja,0.0017846796875,39,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_107,1985,Pastagem,0.0365705433959961,15,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_108,1985,Pastagem,0.011595388305664062,15,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_109,1985,Pastagem,0.0017837769775390624,15,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_110,1985,Formação Florestal,8.917265625E-4,3,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_111,1985,Pastagem,0.0115958427734375,15,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_112,1985,Afloramento Rochoso,0.0017834539794921874,29,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_113,1985,Pastagem,0.0017839613037109374,15,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_114,1985,Afloramento Rochoso,0.008025541625976563,29,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_115,1985,Pastagem,0.008027535217285156,15,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_116,1985,Pastagem,0.002675938659667969,15,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_117,1985,Pastagem,0.006243764160156251,15,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_118,1985,Pastagem,0.004459426147460937,15,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_119,1985,Pastagem,0.00535131427001953,15,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_120,1985,Pastagem,0.003567552062988281,15,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_121,1985,Pastagem,0.004459439392089843,15,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_0,1985,Outras Áreas não Vegetadas,0.03210917224121094,0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_1,1985,Formação Florestal,801.1280808036681,3,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_2,1985,Floresta Alagável,8.743602028625526,6,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_3,1985,Campo Alagado e Área Pantanosa,0.25687985583496104,11,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_4,1985,Formação Campestre,0.4219124371948243,12,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_5,1985,Pastagem,683.5519467614894,15,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_6,1985,Área Urbanizada,0.2533249750366212,24,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_7,1985,Outras Áreas não Vegetadas,2.3832500516357427,25,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_8,1985,"Rios, Lagos e Oceano",0.38093019042968757,33,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_9,1985,Soja,2.652417358032228,39,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_10,1985,Outras Lavouras Temporárias,7.568950551208494,41,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_11,1985,Outras Áreas não Vegetadas,0.022297020996093746,0,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_12,1985,Formação Florestal,128.53983250769102,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_13,1985,Formação Savânica,0.0017838475341796875,4,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_14,1985,Floresta Alagável,2.680805605895997,6,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_15,1985,Campo Alagado e Área Pantanosa,0.14449719256591798,11,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_16,1985,Formação Campestre,0.25510886914062497,12,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_17,1985,Pastagem,590.425535152721,15,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_18,1985,Área Urbanizada,0.3113052036132812,24,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_19,1985,Outras Áreas não Vegetadas,1.8302925344238279,25,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_20,1985,"Rios, Lagos e Oceano",0.14717968524169925,33,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_21,1985,Soja,3.4267887384033227,39,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_22,1985,Outras Lavouras Temporárias,9.270870471801757,41,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_23,1985,Outras Áreas não Vegetadas,0.012487474731445312,0,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_24,1985,Formação Florestal,38.42171668774387,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_25,1985,Floresta Alagável,0.8046840330810545,6,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_26,1985,Campo Alagado e Área Pantanosa,0.06511792810058595,11,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_27,1985,Formação Campestre,0.11863088360595703,12,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_28,1985,Pastagem,357.15394618774684,15,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_29,1985,Área Urbanizada,0.18285730163574224,24,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_30,1985,Outras Áreas não Vegetadas,1.0320280109863276,25,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_31,1985,"Rios, Lagos e Oceano",0.03835534985351563,33,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_32,1985,Soja,2.6409129490356427,39,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_33,1985,Outras Lavouras Temporárias,6.653875206481928,41,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_34,1985,Formação Florestal,12.590015460205075,3,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_35,1985,Floresta Alagável,0.32649770916748055,6,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_36,1985,Campo Alagado e Área Pantanosa,0.024976270202636715,11,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_37,1985,Formação Campestre,0.04370844830322265,12,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_38,1985,Pastagem,169.9041309346291,15,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_39,1985,Área Urbanizada,0.13112207995605485,24,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_40,1985,Outras Áreas não Vegetadas,0.5494696896972657,25,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_41,1985,"Rios, Lagos e Oceano",0.0053523159790039064,33,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_42,1985,Soja,1.8317086756591796,39,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_43,1985,Outras Lavouras Temporárias,4.059156287475588,41,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_44,1985,Formação Florestal,4.122638087463376,3,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_45,1985,Floresta Alagável,0.18287345452880868,6,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_46,1985,Campo Alagado e Área Pantanosa,0.016948343811035157,11,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_47,1985,Formação Campestre,0.03924734692382813,12,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_48,1985,Pastagem,71.48921759643642,15,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_49,1985,Área Urbanizada,0.08295471343994151,24,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_50,1985,Outras Áreas não Vegetadas,0.2212154024658203,25,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_51,1985,"Rios, Lagos e Oceano",0.007135789550781249,33,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_52,1985,Soja,1.151835117736816,39,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_53,1985,Outras Lavouras Temporárias,2.182162049438475,41,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_54,1985,Formação Florestal,1.5567293637084978,3,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_55,1985,Floresta Alagável,0.0651204010009766,6,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_56,1985,Campo Alagado e Área Pantanosa,0.018732326232910157,11,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_57,1985,Formação Campestre,0.012488945190429687,12,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_58,1985,Pastagem,27.721240116576976,15,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_59,1985,Área Urbanizada,0.017839706115722654,24,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_60,1985,Outras Áreas não Vegetadas,0.0891964379272461,25,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_61,1985,"Rios, Lagos e Oceano",0.0035678930053710933,33,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_62,1985,Soja,0.7262645443115238,39,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_63,1985,Outras Lavouras Temporárias,1.3114373667602552,41,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_64,1985,Formação Florestal,0.5004430050659175,3,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_65,1985,Floresta Alagável,0.03300871270751954,6,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_66,1985,Campo Alagado e Área Pantanosa,0.010704252075195313,11,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_67,1985,Formação Campestre,0.006243915100097657,12,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_68,1985,Pastagem,10.743335946533195,15,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_69,1985,Área Urbanizada,0.007135885437011719,24,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_70,1985,Outras Áreas não Vegetadas,0.05797876708984375,25,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_71,1985,Soja,0.5585380375366192,39,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_72,1985,Outras Lavouras Temporárias,0.5745215151367187,41,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_73,1985,Formação Florestal,0.17751343835449224,3,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_74,1985,Floresta Alagável,0.008920494384765625,6,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_75,1985,Campo Alagado e Área Pantanosa,0.010704303283691406,11,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_76,1985,Formação Campestre,0.010704546203613281,12,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_77,1985,Pastagem,4.094721120788576,15,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_78,1985,Área Urbanizada,0.008919850341796877,24,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_79,1985,Outras Áreas não Vegetadas,0.018731785217285156,25,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_80,1985,Soja,0.3693936328124994,39,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_81,1985,Outras Lavouras Temporárias,0.45140037213134776,41,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_82,1985,Formação Florestal,0.08029726910400392,3,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_83,1985,Floresta Alagável,0.0017840447998046876,6,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_84,1985,Campo Alagado e Área Pantanosa,0.0080282412109375,11,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_85,1985,Formação Campestre,0.007137511108398437,12,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_86,1985,Pastagem,1.27123740032959,15,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_87,1985,Área Urbanizada,0.008027861450195312,24,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_88,1985,Outras Áreas não Vegetadas,0.013379734924316405,25,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_89,1985,Soja,0.11866997827148437,39,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_90,1985,Outras Lavouras Temporárias,0.23281235260009767,41,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_91,1985,Formação Florestal,0.008922405395507812,3,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_92,1985,Campo Alagado e Área Pantanosa,0.0035681071166992185,11,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_93,1985,Pastagem,0.5120726060791017,15,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_94,1985,Área Urbanizada,0.01337975811767578,24,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_95,1985,Outras Áreas não Vegetadas,0.018731660400390624,25,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_96,1985,Soja,0.023195638061523437,39,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_97,1985,Outras Lavouras Temporárias,0.10524559014892575,41,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_98,1985,Formação Florestal,0.0017846105346679686,3,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_99,1985,Campo Alagado e Área Pantanosa,0.0035681126098632814,11,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_100,1985,Pastagem,0.24443178411865218,15,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_101,1985,Área Urbanizada,0.022299578552246093,24,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_102,1985,Outras Áreas não Vegetadas,0.019623630126953118,25,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_103,1985,Soja,0.004459896667480468,39,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_104,1985,Outras Lavouras Temporárias,0.009811258056640624,41,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_105,1985,Formação Florestal,0.003568357055664062,3,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_106,1985,Pastagem,0.1382714075317382,15,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_107,1985,Área Urbanizada,0.0035679320068359374,24,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_108,1985,Outras Áreas não Vegetadas,0.011595784545898435,25,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_109,1985,Soja,8.919781494140625E-4,39,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_110,1985,Formação Florestal,0.002676914978027344,3,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_111,1985,Pastagem,0.08206796746826174,15,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_112,1985,Área Urbanizada,0.0035679447631835936,24,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_113,1985,Outras Áreas não Vegetadas,0.013379780822753904,25,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_114,1985,Pastagem,0.05530814392089843,15,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_115,1985,Pastagem,0.039249071655273436,15,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_116,1985,Pastagem,0.014272250427246093,15,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_117,1985,Pastagem,0.014271603942871094,15,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_118,1985,Pastagem,0.005351817810058594,15,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_119,1985,Pastagem,0.003567541198730469,15,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_120,1985,Pastagem,0.001783770751953125,15,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_121,1985,Pastagem,0.0017837713623046875,15,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_0,1985,Outras Áreas não Vegetadas,0.45117424114990234,0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_1,1985,Formação Florestal,167.2286309379877,3,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_2,1985,Floresta Alagável,307.98966136364373,6,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_3,1985,Silvicultura,0.39315153454589846,9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_4,1985,Campo Alagado e Área Pantanosa,400.56149722566346,11,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_5,1985,Formação Campestre,0.11347094982910157,12,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_6,1985,Pastagem,308.69098611828304,15,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_7,1985,Área Urbanizada,0.2260750109252929,24,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_8,1985,Outras Áreas não Vegetadas,0.6584028023681637,25,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_9,1985,"Rios, Lagos e Oceano",29.260776754761057,33,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_10,1985,Soja,0.7314428529052737,39,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_11,1985,Outras Lavouras Temporárias,0.8681528004150385,41,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_12,1985,Outras Áreas não Vegetadas,0.2724952541503907,0,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_13,1985,Formação Florestal,57.836910755371214,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_14,1985,Floresta Alagável,174.4657439421981,6,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_15,1985,Silvicultura,0.2912946564941407,9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_16,1985,Campo Alagado e Área Pantanosa,245.9303262737977,11,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_17,1985,Formação Campestre,0.11615468121337891,12,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_18,1985,Pastagem,213.47474569927698,15,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_19,1985,Área Urbanizada,0.06880596832275379,24,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_20,1985,Outras Áreas não Vegetadas,0.32072925256347656,25,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_21,1985,"Rios, Lagos e Oceano",11.477739923156719,33,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_22,1985,Soja,0.12413576898193357,39,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_23,1985,Outras Lavouras Temporárias,0.1911376465454102,41,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_24,1985,Outras Áreas não Vegetadas,0.0866582166748047,0,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_25,1985,Formação Florestal,21.899620592285125,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_26,1985,Floresta Alagável,102.52073516869994,6,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_27,1985,Silvicultura,0.12688243450927744,9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_28,1985,Campo Alagado e Área Pantanosa,135.36778350042547,11,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_29,1985,Formação Campestre,0.12598242382812505,12,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_30,1985,Pastagem,111.66159988836606,15,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_31,1985,Área Urbanizada,0.003574250732421875,24,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_32,1985,Outras Áreas não Vegetadas,0.1652736814575196,25,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_33,1985,"Rios, Lagos e Oceano",4.146707148498532,33,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_34,1985,Soja,0.03483142352294922,39,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_35,1985,Outras Lavouras Temporárias,0.032160298706054684,41,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_36,1985,Outras Áreas não Vegetadas,0.07147114978027344,0,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_37,1985,Formação Florestal,8.117733989685059,3,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_38,1985,Floresta Alagável,59.78818794036834,6,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_39,1985,Silvicultura,0.028592622009277348,9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_40,1985,Campo Alagado e Área Pantanosa,75.75523941564882,11,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_41,1985,Formação Campestre,0.09917636840820311,12,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_42,1985,Pastagem,52.36062117395035,15,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_43,1985,Outras Áreas não Vegetadas,0.09559359899902342,25,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_44,1985,"Rios, Lagos e Oceano",1.6395757758178704,33,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_45,1985,Soja,0.004466055358886719,39,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_46,1985,Outras Lavouras Temporárias,0.017869558044433593,41,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_47,1985,Outras Áreas não Vegetadas,0.016974843811035156,0,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_48,1985,Formação Florestal,2.8972024545898405,3,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_49,1985,Floresta Alagável,28.578758642822166,6,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_50,1985,Silvicultura,0.03306108911132813,9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_51,1985,Campo Alagado e Área Pantanosa,40.55014547485297,11,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_52,1985,Formação Campestre,0.11704754364013678,12,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_53,1985,Pastagem,26.177895113037234,15,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_54,1985,Outras Áreas não Vegetadas,0.08577251452636717,25,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_55,1985,"Rios, Lagos e Oceano",0.6915727443847658,33,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_56,1985,Soja,0.004465782775878906,39,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_57,1985,Outras Lavouras Temporárias,0.016975435913085937,41,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_58,1985,Outras Áreas não Vegetadas,0.011614418457031251,0,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_59,1985,Formação Florestal,1.021157082397461,3,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_60,1985,Floresta Alagável,11.660421535400395,6,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_61,1985,Silvicultura,0.006254553344726563,9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_62,1985,Campo Alagado e Área Pantanosa,21.656571799316595,11,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_63,1985,Formação Campestre,0.040206304626464844,12,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_64,1985,Pastagem,12.575939944824224,15,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_65,1985,Outras Áreas não Vegetadas,0.025015020080566407,25,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_66,1985,"Rios, Lagos e Oceano",0.13760460479736325,33,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_67,1985,Soja,8.932925415039062E-4,39,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_68,1985,Outras Lavouras Temporárias,0.006253534240722656,41,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_69,1985,Outras Áreas não Vegetadas,0.016081224670410156,0,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_70,1985,Formação Florestal,0.32074147320556634,3,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_71,1985,Floresta Alagável,4.355353273010258,6,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_72,1985,Campo Alagado e Área Pantanosa,12.84324048437497,11,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
